Gene	t1_gene_score	t1_SIEG_score
PTK2	0.0	-0.5427651442841681
PTK2B	0.0	-0.5427651442841681
PTK6	-0.04971441635496272	-0.788598877359061
PTK7	-0.24191329597983283	-1.7390066571393652
PTMA	0.3435340575435861	1.155982744081103
PTMS	0.06639886915044402	-0.21442815328627327
PTN	0.0	-0.5427651442841681
PTOV1	0.875466898501083	3.7863472464828485
PTP4A1	-0.08416236988109795	-0.9589411972136292
PTP4A2	0.0	-0.5427651442841681
PTP4A3	0.0	-0.5427651442841681
PTPDC1	0.0	-0.5427651442841681
PTPLA	0.0	-0.5427651442841681
PTPLAD1	0.0	-0.5427651442841681
PTPLAD2	-0.05911564270732386	-0.8350871747008497
PTPLB	1.1949671438721947	5.366249894381158
PTPMT1	0.07682276597059343	-0.16288283391275055
PTPN1	0.0	-0.5427651442841681
PTPN11	0.849829324757605	3.659571535885315
PTPN12	0.3640928162291167	1.2576441285568627
PTPN13	-0.23496600899382114	-1.7046528897669484
PTPN14	0.35169684977794313	1.1963470857432659
PTPN18	0.0	-0.5427651442841681
PTPN2	0.0	-0.5427651442841681
PTPN20A	0.0	-0.5427651442841681
PTPN20B	0.0	-0.5427651442841681
PTPN21	0.4115150649896631	1.492143279876932
PTPN22	-0.5595749004390888	-3.3098173757285094
PTPN23	0.0	-0.5427651442841681
PTPN3	-0.039536059594131326	-0.7382677335472222
PTPN4	0.13877329168534602	0.1434574617003044
PTPN5	-0.10228153512067886	-1.0485389911260254
PTPN6	-0.20790852843880822	-1.57085585582518
PTPN7	-0.4946603908889202	-2.9888204218569854
PTPN9	0.0	-0.5427651442841681
PTPRA	0.0	-0.5427651442841681
PTPRB	0.23296013068407828	0.6092036966004529
PTPRC	-0.5335835191169074	-3.18129211551861
PTPRCAP	-0.35628130196173813	-2.3045471163517934
PTPRD	0.0	-0.5427651442841681
PTPRE	-0.13549357931956751	-1.2127698401852864
PTPRF	0.15171194923416337	0.2074380677179368
PTPRG	0.37988016585996703	1.3357112845182149
PTPRH	-0.09712612811100987	-1.023045924051511
PTPRJ	0.0	-0.5427651442841681
PTPRK	0.0	-0.5427651442841681
PTPRM	0.855083982556621	3.6855553900160745
PTPRN	-0.04684597990052325	-0.7744146931045761
PTPRN2	0.23363231526125663	0.6125275944964528
PTPRO	-0.12590816428772209	-1.1653707448499244
PTPRQ	0.0	-0.5427651442841681
PTPRR	0.0	-0.5427651442841681
PTPRS	-0.04948922787955279	-0.78748533871948
PTPRT	0.0	-0.5427651442841681
PTPRU	0.0	-0.5427651442841681
PTPRVP	0.0	-0.5427651442841681
PTPRZ1	-0.1600307897657792	-1.3341043440476519
PTRF	-0.06859581466498657	-0.8819658516203162
PTRH1	0.713117127953438	2.983540875940076
PTRH2	0.9285923749138735	4.049048393262675
PTS	0.12592124053146383	0.07990511724010539
PTTG1	1.3564555229070632	6.1647967541672735
PTTG1IP	0.0	-0.5427651442841681
PTTG2	0.0	-0.5427651442841681
PTTG3P	0.6982359953585948	2.909954889290802
PTX3	0.0	-0.5427651442841681
PTX4	0.0	-0.5427651442841681
PUF60	0.788193577699678	3.3547877950499974
PUM1	0.8949180995259132	3.882531848683189
PUM2	0.6065180506093482	2.4564171350370843
PURA	0.30415496823867716	0.9612563600923069
PURB	-0.04124862964997992	-0.7467362527585417
PURG	0.0	-0.5427651442841681
PUS1	1.1635900746489207	5.211092846875424
PUS10	0.0	-0.5427651442841681
PUS3	0.09597259813281489	-0.06818847615174252
PUS7	1.8067596044294305	8.39151370059792
PUS7L	1.0099033131786812	4.451124349475011
PUSL1	0.8429072049373563	3.6253422180944086
PVALB	0.0	-0.5427651442841681
PVR	0.0	-0.5427651442841681
PVRIG	-0.31367724793137114	-2.093873544894607
PVRL1	0.1358596556614009	0.12904976926208442
PVRL2	0.03047435676212899	-0.3920719362537287
PVRL3	0.08229222944322225	-0.13583678325024715
PVRL4	-0.04442473225455401	-0.7624418210254293
PVT1	0.17694404435853198	0.33220871962372217
PWP1	0.7320927494204834	3.0773737760258917
PWP2	0.7446450224614775	3.1394437421743504
PWRN1	0.0	-0.5427651442841681
PWRN2	0.0	-0.5427651442841681
PWWP2A	0.16351932037598238	0.26582455474554467
PWWP2B	0.0	-0.5427651442841681
PXDN	-0.1962267327426489	-1.5130903291316662
PXDNL	0.0	-0.5427651442841681
PXK	0.31350534454636575	1.0074932081116372
PXMP2	-0.22941641532870444	-1.6772106018397719
PXMP4	0.0	-0.5427651442841681
PXN	0.0	-0.5427651442841681
PXT1	0.0	-0.5427651442841681
PYCARD	-0.11734633436590386	-1.1230331943775496
PYCR1	0.23384453261726584	0.6135769920088068
PYCR2	0.0	-0.5427651442841681
PYCRL	0.5761705345180009	2.306351143775748
PYDC1	0.0	-0.5427651442841681
PYDC2	0.0	-0.5427651442841681
PYGB	0.059036933631123924	-0.25083232382805304
PYGL	0.0	-0.5427651442841681
PYGM	-0.12015586291584729	-1.136926083850125
PYGO1	0.0	-0.5427651442841681
PYGO2	0.23038258124589028	0.5964579249101936
PYHIN1	-0.46627219239320383	-2.8484430962610396
PYROXD1	0.0	-0.5427651442841681
PYROXD2	0.0	-0.5427651442841681
PYY	0.0	-0.5427651442841681
PYY2	0.0	-0.5427651442841681
PZP	0.0	-0.5427651442841681
QARS	0.14379979912708077	0.16831313092726558
QDPR	0.01708519009459475	-0.4582802731099914
QKI	-0.06489425353154459	-0.8636619337961229
QPCT	0.0	-0.5427651442841681
QPCTL	0.3841687906451374	1.3569181842063915
QPRT	0.0	-0.5427651442841681
QRFP	0.0	-0.5427651442841681
QRFPR	-0.05054652658115261	-0.7927135945423722
QRICH1	0.14057387727382417	0.15236121053999582
QRICH2	0.0	-0.5427651442841681
QRSL1	-0.053260274192010695	-0.8061328550851687
QSER1	1.0825477560660068	4.810345193075529
QSOX1	0.0	-0.5427651442841681
QSOX2	0.0	-0.5427651442841681
QTRT1	0.8743816161570767	3.780980613831217
QTRTD1	1.3626371733634917	6.195364511363043
R3HCC1	0.2296689218268364	0.5929289373047189
R3HDM1	1.4567336514711848	6.660663919028824
R3HDM2	0.0	-0.5427651442841681
R3HDML	-0.021631050751154485	-0.6497289255447307
RAB10	0.1618312717036849	0.2574772917753824
RAB11A	0.0	-0.5427651442841681
RAB11B	0.4925361729864343	1.8927860490587538
RAB11FIP1	-0.043813993857563044	-0.759421769477555
RAB11FIP2	0.6369455352722126	2.606878564360579
RAB11FIP3	0.032587365645530386	-0.3816232797087521
RAB11FIP4	0.0	-0.5427651442841681
RAB11FIP5	0.0	-0.5427651442841681
RAB12	0.0	-0.5427651442841681
RAB13	0.0	-0.5427651442841681
RAB14	0.0	-0.5427651442841681
RAB15	0.0	-0.5427651442841681
RAB17	-0.05445059386458745	-0.8120188887574281
RAB18	-0.07001767084018748	-0.8889968144088461
RAB19	-0.015328408390018977	-0.6185628732509432
RAB1A	0.0	-0.5427651442841681
RAB1B	0.21825047690620566	0.5364656587115167
RAB20	-0.08156033855518184	-0.9460743645858353
RAB21	0.0	-0.5427651442841681
RAB22A	0.0	-0.5427651442841681
RAB23	0.039918341389943116	-0.3453722027281296
RAB24	0.9596531487448188	4.202641385857347
RAB25	0.0112741076657919	-0.48701560164082536
RAB26	0.0	-0.5427651442841681
RAB27A	0.0	-0.5427651442841681
RAB27B	0.012749227530717028	-0.47972125425196627
RAB28	0.0	-0.5427651442841681
RAB2A	0.0	-0.5427651442841681
RAB2B	0.0	-0.5427651442841681
RAB30	0.136656567120934	0.13299043141586275
RAB31	-0.20646715118850664	-1.5637283629128451
RAB32	0.0	-0.5427651442841681
RAB33A	-0.11287647210934595	-1.1009300901790728
RAB33B	0.3028140755238259	0.9546257550100467
RAB34	-0.0545550072250316	-0.812535204306576
RAB35	0.22026107424564928	0.5464078985265585
RAB36	0.0	-0.5427651442841681
RAB37	-0.13016256566334397	-1.1864084125698973
RAB38	-0.04142546102300955	-0.7476106694719201
RAB39	-0.14654782964099156	-1.267432206197127
RAB39B	0.10423920209118742	-0.0273107939834887
RAB3A	0.19901116100906657	0.4413288111816011
RAB3B	0.26630960160319733	0.7741141095797095
RAB3C	0.0	-0.5427651442841681
RAB3D	-0.0952146323687588	-1.013593733549682
RAB3GAP1	0.669610762418056	2.7684054477029476
RAB3GAP2	0.5809773333089664	2.330120371648921
RAB3IL1	-0.09262885742095514	-1.0008072873854268
RAB3IP	0.06239660797324287	-0.23421900829515152
RAB40A	0.0	-0.5427651442841681
RAB40AL	0.0	-0.5427651442841681
RAB40B	0.0	-0.5427651442841681
RAB40C	0.0	-0.5427651442841681
RAB41	0.0	-0.5427651442841681
RAB42	-0.18090358493782865	-1.43731861332953
RAB43	0.0	-0.5427651442841681
RAB4A	0.0	-0.5427651442841681
RAB4B	0.655348428691637	2.6978793709751954
RAB5A	-0.0429555720557674	-0.7551769436994238
RAB5B	0.0	-0.5427651442841681
RAB5C	0.0	-0.5427651442841681
RAB6A	0.0	-0.5427651442841681
RAB6B	0.0	-0.5427651442841681
RAB6C	0.0	-0.5427651442841681
RAB7A	0.0	-0.5427651442841681
RAB7L1	0.0	-0.5427651442841681
RAB8A	0.0	-0.5427651442841681
RAB8B	-0.014428389063081526	-0.614112351104594
RAB9A	0.0	-0.5427651442841681
RAB9B	0.19684347912946473	0.4306098011307444
RAB9BP1	0.0	-0.5427651442841681
RABAC1	0.9053520131855578	3.934126700510822
RABEP1	0.08464289436861161	-0.12421293696608986
RABEP2	0.25336654261694197	0.710111738813024
RABEPK	0.0	-0.5427651442841681
RABGAP1	0.058721003551650816	-0.2523945722968469
RABGAP1L	0.0	-0.5427651442841681
RABGEF1	0.0	-0.5427651442841681
RABGGTA	-0.048627753134987683	-0.7832254163884188
RABGGTB	0.0	-0.5427651442841681
RABIF	0.1074993522389814	-0.011189617472143587
RABL2A	0.0	-0.5427651442841681
RABL2B	0.0	-0.5427651442841681
RABL3	0.1415799807059195	0.1573363099317997
RABL5	0.05453506193018119	-0.2730937121176189
RAC1	0.08815384746840316	-0.10685156031811754
RAC2	-0.5280156574026466	-3.153759493578759
RAC3	0.20537421881243292	0.472793612908409
RACGAP1	1.717342529682636	7.949353560796804
RACGAP1P	1.0449659002339169	4.624505981987962
RAD1	0.3166784256619498	1.0231838353619682
RAD17	0.3565385983464078	1.2202891374149005
RAD18	1.190804641936937	5.3456666618964475
RAD21	1.3153637638263602	5.961601357860163
RAD21L1	0.0	-0.5427651442841681
RAD23A	0.6584430030710224	2.713181788819759
RAD23B	0.0	-0.5427651442841681
RAD50	0.7178971542867687	3.0071777161943958
RAD51	1.568158138414704	7.211648916734537
RAD51AP1	1.836818337507472	8.54015168341795
RAD51AP2	0.0	-0.5427651442841681
RAD51C	0.0	-0.5427651442841681
RAD51L1	0.0	-0.5427651442841681
RAD51L3	0.0	-0.5427651442841681
RAD52	0.0	-0.5427651442841681
RAD54B	1.8125260806193457	8.42002845491652
RAD54L	1.7207335298350876	7.96612177990618
RAD54L2	1.3345706467126779	6.056577826797516
RAD9A	0.5764020453945075	2.3074959461729576
RAD9B	0.0	-0.5427651442841681
RADIL	0.0	-0.5427651442841681
RAE1	1.5310721725257872	7.028261840960279
RAET1E	-0.18128465326558874	-1.4392029651219957
RAET1G	-0.3043066641791741	-2.047536772710746
RAET1K	0.0	-0.5427651442841681
RAET1L	-0.22370187085201979	-1.6489526456064054
RAF1	0.09376622393357467	-0.07909881656661506
RAG1	0.0	-0.5427651442841681
RAG1AP1	0.11862485887540827	0.04382510520415493
RAG2	0.0	-0.5427651442841681
RAGE	0.0	-0.5427651442841681
RAI1	0.11569900064135552	0.029356974934064767
RAI14	0.0	-0.5427651442841681
RAI2	0.8617806232150378	3.718669731746758
RALA	0.42296202284755935	1.5487475526187702
RALB	0.0	-0.5427651442841681
RALBP1	0.0	-0.5427651442841681
RALGAPA1	0.33370916870295697	1.1073994702980525
RALGAPA2	0.6563247657973643	2.702707278311505
RALGAPB	0.6491347051692795	2.6671530150849905
RALGDS	0.0	-0.5427651442841681
RALGPS1	-0.016927862707473068	-0.6264720443641074
RALGPS2	0.0	-0.5427651442841681
RALY	0.96303253935598	4.21935219673217
RALYL	-0.05880768583932374	-0.8335643531123195
RAMP1	0.0	-0.5427651442841681
RAMP2	-0.11925607738245216	-1.1324767177937691
RAMP3	0.007751874594431468	-0.5044327568279634
RAN	1.780347872499731	8.260909840926878
RANBP1	1.579711660836344	7.268780142550339
RANBP10	0.0	-0.5427651442841681
RANBP17	0.0	-0.5427651442841681
RANBP2	0.6913242869010258	2.875777054838967
RANBP3	0.4172805333541527	1.5206530505810225
RANBP3L	0.14112248668149974	0.15507403930431113
RANBP6	0.08245881260904002	-0.13501304308546236
RANBP9	0.18663797259995513	0.3801444039277237
RANGAP1	0.8828578182518901	3.822894741684741
RANGRF	0.17312648352786714	0.31333119276024646
RAP1A	0.0	-0.5427651442841681
RAP1B	0.0	-0.5427651442841681
RAP1GAP	0.0	-0.5427651442841681
RAP1GAP2	0.0	-0.5427651442841681
RAP1GDS1	0.34973079378329597	1.1866250992444716
RAP2A	0.0	-0.5427651442841681
RAP2B	0.0025567519947048145	-0.5301222142552365
RAP2C	0.0	-0.5427651442841681
RAPGEF1	0.16649245388083833	0.28052645737294657
RAPGEF2	1.399047218477964	6.375409214050627
RAPGEF3	0.46815705270517627	1.7722332881647758
RAPGEF4	-0.09142457662497455	-0.9948522170969117
RAPGEF5	-0.05374593246997454	-0.8085343956487373
RAPGEF6	1.3851792408767647	6.306833196189733
RAPGEFL1	0.05135250005447048	-0.288831220953317
RAPH1	0.009456357675094812	-0.49600422704918357
RAPSN	0.0	-0.5427651442841681
RARA	0.0	-0.5427651442841681
RARB	-0.06356100696113477	-0.8570691382743381
RARG	-0.1397016118240464	-1.2335782176203214
RARRES1	0.0	-0.5427651442841681
RARRES2	-0.14625214386543806	-1.2659700641596452
RARRES3	-0.018428900191263864	-0.6338945522638467
RARS	0.1695691847755874	0.2957406406416901
RARS2	0.07224579048103394	-0.18551560430991068
RASA1	0.5404305772781256	2.1296199709609525
RASA2	1.371098462744422	6.237204897063024
RASA3	-0.04267790505268479	-0.7538039030218034
RASA4	0.0	-0.5427651442841681
RASA4P	0.0	-0.5427651442841681
RASAL1	0.0	-0.5427651442841681
RASAL2	0.47838832212467414	1.822826080757001
RASAL3	-0.4246280907578375	-2.6425164110823167
RASD1	-0.03418566503116855	-0.7118104689291403
RASD2	-0.052651433363151506	-0.8031221868568988
RASEF	0.1631553536377205	0.2640247689179659
RASGEF1A	0.0	-0.5427651442841681
RASGEF1B	-0.10389284011788846	-1.056506762883779
RASGEF1C	0.0	-0.5427651442841681
RASGRF1	0.0	-0.5427651442841681
RASGRF2	-0.1994038640023756	-1.5288009840143637
RASGRP1	-0.2070117755362512	-1.5664214858809107
RASGRP2	-0.21290820309855357	-1.5955788391342751
RASGRP3	-0.19504109160977964	-1.5072274304565758
RASGRP4	-0.29599475735176917	-2.0064350715510244
RASIP1	-0.06585263742383249	-0.8684010639566333
RASL10A	0.0	-0.5427651442841681
RASL10B	0.0	-0.5427651442841681
RASL11A	0.0	-0.5427651442841681
RASL11B	0.0	-0.5427651442841681
RASL12	-0.15025740737753648	-1.285775765469654
RASSF1	0.0	-0.5427651442841681
RASSF10	-0.0660667147133412	-0.8694596586884054
RASSF2	-0.1948755931631457	-1.5064090541396615
RASSF3	0.7583639181426557	3.2072825621031376
RASSF4	-0.1629922480039058	-1.3487485134335686
RASSF5	-0.2775963266193259	-1.915456332559455
RASSF6	-0.02249208302283661	-0.6539866598834834
RASSF7	0.02662428563443734	-0.4111102238837477
RASSF8	0.21090205306603846	0.5001283023208385
RASSF9	-0.05374593246997454	-0.8085343956487373
RAVER1	0.1638378093347892	0.2673994566638853
RAVER2	0.0	-0.5427651442841681
RAX	0.0	-0.5427651442841681
RAX2	0.0	-0.5427651442841681
RB1	0.20135742814175156	0.4529309107396159
RB1CC1	0.34855218961404655	1.180796997780392
RBAK	0.4707041034245826	1.7848282461788054
RBBP4	0.2078933784264116	0.4852506516815105
RBBP5	1.0875903753616327	4.835280534105545
RBBP6	0.5335293092726581	2.095493763693007
RBBP7	0.059036933631123924	-0.25083232382805304
RBBP8	0.0	-0.5427651442841681
RBBP9	0.0	-0.5427651442841681
RBCK1	0.0	-0.5427651442841681
RBKS	-0.06506615706621731	-0.8645119827508492
RBL1	1.6670660020549846	7.700740233336615
RBL2	0.9464855219362234	4.137528545529877
RBM10	0.62079897557899	2.5270351439458634
RBM11	0.0	-0.5427651442841681
RBM12	1.2747251949690481	5.760646950235566
RBM12B	0.8426203582072526	3.6239237844155694
RBM14	0.8714638224253214	3.76655236186707
RBM15	0.6966383398256637	2.902054613020355
RBM15B	0.0	-0.5427651442841681
RBM16	0.6850309103723279	2.8446568213306582
RBM17	0.3222136549102856	1.0505550924200404
RBM18	0.05929729947416984	-0.24954483597535132
RBM19	0.0	-0.5427651442841681
RBM20	0.0	-0.5427651442841681
RBM22	0.0	-0.5427651442841681
RBM23	0.0	-0.5427651442841681
RBM24	0.0	-0.5427651442841681
RBM25	0.6105417175124725	2.4763138396143316
RBM26	0.6440026522259756	2.6417754319633806
RBM27	1.204189430652852	5.411853350139115
RBM28	1.567377423062317	7.207788343009285
RBM3	0.0	-0.5427651442841681
RBM33	0.23076506672924557	0.5983492844214634
RBM34	0.3305570224279243	1.0918123641263424
RBM38	0.18128525211133784	0.3536756377970338
RBM39	0.4163585697110895	1.516094015581692
RBM4	0.1823247585535688	0.3588159123488748
RBM41	0.4299551505220095	1.5833279984557413
RBM42	1.081228166522916	4.803819930439669
RBM43	0.5886191080865056	2.3679083244927543
RBM44	0.0	-0.5427651442841681
RBM45	0.0	-0.5427651442841681
RBM46	0.0	-0.5427651442841681
RBM47	0.020977307750472192	-0.4390340688283325
RBM4B	0.0	-0.5427651442841681
RBM5	0.30423438564172284	0.961649072671339
RBM6	0.45863140547155373	1.7251297397156509
RBM7	0.09208685838485331	-0.08740314219907974
RBM8A	0.24856682706177807	0.6863775369630252
RBM9	0.1397300240746715	0.1481884253133986
RBMS1	-0.059167608645945155	-0.835344142027848
RBMS2	0.0017111504342870593	-0.5343036449856549
RBMS3	0.25980758981829305	0.7419621917503372
RBMX	0.060305325851466286	-0.24456022777640565
RBMX2	0.3899666963292975	1.3855883548099517
RBMXL1	0.322397416902816	1.0514637804814364
RBMXL2	0.0	-0.5427651442841681
RBMXL3	0.0	-0.5427651442841681
RBMY1A1	0.0	-0.5427651442841681
RBMY1A3P	0.0	-0.5427651442841681
RBMY1B	0.0	-0.5427651442841681
RBMY1E	0.0	-0.5427651442841681
RBMY1F	0.0	-0.5427651442841681
RBMY1J	0.0	-0.5427651442841681
RBMY2EP	0.0	-0.5427651442841681
RBMY2FP	0.0	-0.5427651442841681
RBMY3AP	0.0	-0.5427651442841681
RBP1	0.0	-0.5427651442841681
RBP2	-0.03992756129121172	-0.7402036774998022
RBP3	0.0	-0.5427651442841681
RBP4	-0.39953543220068344	-2.5184352616258967
RBP5	-0.12850153865088193	-1.178194769503141
RBP7	-0.029567119809132132	-0.6889721395962227
RBPJ	0.0	-0.5427651442841681
RBPJL	-0.21455685064550728	-1.603731266754034
RBPMS	0.7717596773080043	3.2735234983232635
RBPMS2	0.0	-0.5427651442841681
RBX1	0.9366777564206695	4.089029945192369
RC3H1	0.5741531984844067	2.2963755816678875
RC3H2	1.2654155757744108	5.714611642815228
RCAN1	0.0	-0.5427651442841681
RCAN2	0.4216439143554573	1.5422296136592228
RCAN3	0.18557079579769262	0.37486730170292953
RCBTB1	0.3127108051760521	1.0035642757455292
RCBTB2	0.1528084890982338	0.21286036788787455
RCC1	1.352241085424744	6.143956704639349
RCC2	1.4576616354944505	6.665252724317101
RCCD1	0.16510613372555866	0.2736712173038283
RCE1	0.7410835390473313	3.1218324972442573
RCHY1	0.31654891074259234	1.0225433946518285
RCL1	-0.05688269900488771	-0.8240454502602659
RCN1	0.0	-0.5427651442841681
RCN2	0.027569938222915646	-0.40643404898193075
RCN3	-0.13769640248877096	-1.2236626210463273
RCOR1	0.727853217508349	3.0564096365897844
RCOR2	0.21353249922555226	0.5131356439826348
RCOR3	0.14377623764278122	0.16819662130959678
RCSD1	-0.368279631478614	-2.3638778769652955
RCVRN	0.0	-0.5427651442841681
RD3	-0.0793765583987679	-0.9352757498694719
RDBP	1.0779296211061096	4.78750889245542
RDH10	0.0	-0.5427651442841681
RDH11	0.17577971571880377	0.3264512094884991
RDH12	0.0	-0.5427651442841681
RDH13	0.0	-0.5427651442841681
RDH14	0.0	-0.5427651442841681
RDH16	-0.22966706228967093	-1.6784500306134766
RDH5	-0.046774081543461354	-0.7740591615945153
RDH8	0.0	-0.5427651442841681
RDM1	1.111862612308182	4.955304765629141
RDX	-0.035836350173531636	-0.7199729722919676
REC8	0.0	-0.5427651442841681
RECK	-0.1198598811848763	-1.1354624783372482
RECQL	0.514784336016739	2.0028014001944743
RECQL4	1.466199360005308	6.707471075498842
RECQL5	0.06153305824824851	-0.23848919123515439
REEP1	0.0	-0.5427651442841681
REEP2	0.005485396244598206	-0.5156403073641032
REEP3	0.19268175949578462	0.41003043706351383
REEP4	0.9758871577149422	4.282917235812052
REEP5	1.0350834843149384	4.575638241495646
REEP6	-0.06306753989707838	-0.8546289839005982
REG1A	-0.13873902605657695	-1.2288183095298353
REG1B	-0.15034957097441956	-1.2862315069373524
REG1P	-0.21481287152225825	-1.6049972691028782
REG3A	-0.09062951474936373	-0.9909207009847362
REG3G	-0.1853668988108277	-1.4593893363055381
REG4	-0.14347041278517123	-1.252214630906848
REL	1.1713335970223007	5.24938393327992
RELA	0.0	-0.5427651442841681
RELB	-0.25568679545277606	-1.8071154883637452
RELL1	0.0	-0.5427651442841681
RELL2	0.0	-0.5427651442841681
RELN	-0.0741731201494922	-0.9095451722335859
RELT	0.39434525060663994	1.4072399485002935
REM1	-0.05822515724240622	-0.8306837967243972
REM2	0.0	-0.5427651442841681
REN	0.0	-0.5427651442841681
RENBP	0.1714257449086706	0.3049211790379394
REP15	0.0	-0.5427651442841681
REPIN1	0.05625482917408528	-0.26458960339852583
REPS1	0.16292145432188165	0.2628681558831116
REPS2	-0.03701885635418291	-0.7258203688840954
RER1	0.3040130785879852	0.9605547273452735
RERE	0.0	-0.5427651442841681
RERG	-0.1621283811124995	-1.3444767621315339
RERGL	-0.11522395703215821	-1.1125382116099174
RESP18	0.0	-0.5427651442841681
REST	1.2965319245702158	5.868479449077216
RET	0.02540404085605003	-0.4171442347628909
RETN	-0.02971276377187239	-0.6896923371100507
RETNLB	-0.12211471607075447	-1.146612452894027
RETSAT	0.0	-0.5427651442841681
REV1	0.26782257868340054	0.7815956578096522
REV3L	0.822228388752352	3.5230871590782797
REXO1	0.3283252863191517	1.0807766111379071
REXO1L1	0.0	-0.5427651442841681
REXO2	0.0	-0.5427651442841681
REXO4	0.5633411925842556	2.2429110945564625
RFC1	0.0	-0.5427651442841681
RFC2	1.4870840491999824	6.810744159752263
RFC3	1.7234080631430804	7.979347128920487
RFC4	1.909862082898798	8.901347045324862
RFC5	1.4889613117544511	6.820027069933318
RFESD	0.0	-0.5427651442841681
RFFL	0.0	-0.5427651442841681
RFK	0.0	-0.5427651442841681
RFNG	0.6180098552864585	2.513243171641244
RFPL1	0.3781144195614929	1.326979813125335
RFPL1S	0.0	-0.5427651442841681
RFPL2	0.21841125416530102	0.5372606891412166
RFPL3	0.0	-0.5427651442841681
RFPL3S	-0.035836350173531636	-0.7199729722919676
RFPL4A	0.0	-0.5427651442841681
RFPL4B	0.0	-0.5427651442841681
RFT1	0.09504654722903712	-0.07276772232185957
RFTN1	-0.09838584584566747	-1.029275125479129
RFTN2	-0.13777955657096644	-1.2240738111989093
RFWD2	0.0	-0.5427651442841681
RFWD3	1.82743394561739	8.493746631118743
RFX1	0.0	-0.5427651442841681
RFX2	0.0	-0.5427651442841681
RFX3	0.03484284447691864	-0.3704701208939605
RFX4	-0.11264463679979654	-1.0997836834869341
RFX5	0.0	-0.5427651442841681
RFX6	0.0	-0.5427651442841681
RFX7	0.9248214785551574	4.030401618406006
RFX8	-0.029778476916049866	-0.6900172832470001
RFXANK	1.0837919206994273	4.816497485686382
RFXAP	0.0	-0.5427651442841681
RG9MTD1	0.6162765674051158	2.5046722044730574
RG9MTD2	0.0	-0.5427651442841681
RG9MTD3	0.15938700117462046	0.2453905734175822
RGAG1	0.0	-0.5427651442841681
RGAG4	0.5841106077430891	2.345614158106933
RGL1	-0.17027900346211403	-1.3847809247064882
RGL2	0.002752883527298411	-0.5291523598273595
RGL3	0.06828328159519922	-0.20510988748105247
RGL4	-0.33960638230401763	-2.2220909990172864
RGMA	0.0	-0.5427651442841681
RGMB	0.0	-0.5427651442841681
RGN	0.7151013210199506	2.993352548779587
RGNEF	-0.11319396477223471	-1.1025000654953785
RGP1	0.8625876511559927	3.7226604190758446
RGPD1	0.0	-0.5427651442841681
RGPD3	0.7708057588962706	3.2688064495997904
RGPD4	0.5468111453789833	2.161171359680331
RGPD5	0.24433748792820986	0.6654637999853805
RGPD6	0.0	-0.5427651442841681
RGPD8	0.0	-0.5427651442841681
RGR	0.0	-0.5427651442841681
RGS1	-0.2560086963064058	-1.8087072618236362
RGS10	-0.03949463646451032	-0.7380628995506271
RGS11	0.04825089998777368	-0.3041683802484657
RGS12	0.0	-0.5427651442841681
RGS13	-0.11716894114366128	-1.12215599936565
RGS14	-0.0185139882592463	-0.6343153058183669
RGS16	0.0	-0.5427651442841681
RGS17	0.0	-0.5427651442841681
RGS18	-0.37926881366590315	-2.418218486362226
RGS19	-0.2291324666813293	-1.6758064989435941
RGS2	0.0	-0.5427651442841681
RGS20	0.0454840892997042	-0.3178500333790819
RGS21	0.0	-0.5427651442841681
RGS22	0.0	-0.5427651442841681
RGS3	0.0	-0.5427651442841681
RGS4	0.0	-0.5427651442841681
RGS5	0.4269511738960219	1.5684735791105862
RGS6	0.0	-0.5427651442841681
RGS7	0.0	-0.5427651442841681
RGS7BP	-0.24482447587127454	-1.7534022042027322
RGS8	0.0	-0.5427651442841681
RGS9	0.0	-0.5427651442841681
RGS9BP	0.0	-0.5427651442841681
RGSL1	-0.07170423332146532	-0.8973367282856627
RHAG	0.0	-0.5427651442841681
RHBDD1	0.4726991925529681	1.7946937991553553
RHBDD2	0.0	-0.5427651442841681
RHBDD3	0.5450487944429177	2.1524566780775602
RHBDF1	0.0	-0.5427651442841681
RHBDF2	-0.10108818660850755	-1.04263798008907
RHBDL1	0.0	-0.5427651442841681
RHBDL2	-0.01247798255419999	-0.6044677500361947
RHBDL3	0.0	-0.5427651442841681
RHBG	0.0	-0.5427651442841681
RHCE	0.0	-0.5427651442841681
RHCG	-0.3458828115726408	-2.253127429707116
RHD	0.0	-0.5427651442841681
RHEB	0.0	-0.5427651442841681
RHEBL1	1.1885903306457206	5.334717073209276
RHO	0.0	-0.5427651442841681
RHOA	0.0	-0.5427651442841681
RHOB	-0.03418566503116855	-0.7118104689291403
RHOBTB1	0.0	-0.5427651442841681
RHOBTB2	-0.048278712484015635	-0.7814994388447885
RHOBTB3	0.0	-0.5427651442841681
RHOC	0.0	-0.5427651442841681
RHOD	0.05227403131359045	-0.2842743240573112
RHOF	-0.05532485441817939	-0.8163420358710353
RHOG	-0.1609526925258447	-1.3386630779855258
RHOH	-0.3964217642645631	-2.503038427700969
RHOJ	-0.14857678158367915	-1.2774652080278055
RHOQ	0.0670044524273775	-0.2114335933865185
RHOT1	0.0	-0.5427651442841681
RHOT2	0.5072629287731494	1.9656086549862002
RHOU	0.0	-0.5427651442841681
RHOV	-0.059479224492113084	-0.8368850569649114
RHOXF1	0.0	-0.5427651442841681
RHOXF2B	0.0	-0.5427651442841681
RHPN1	0.0	-0.5427651442841681
